"idtweet,"datecreated","username","text","lang","location","lat","lng"
"919156486013669376","Sat Oct 14 11:02:38 +0000 2017","bpost_radio","Seru dan kocaknya obrolan #SapaSatnite special bareng dennyfrust24 dan promo single terbarunya… https://t.co/LLYPHjYw9T","in","Indonesia","-3.316217","114.591499"
"919156516241977347","Sat Oct 14 11:02:45 +0000 2017","FabianICU"," Orang selalu beralasan, dan akhirnya membatasi diri mereka sendiri . Ray adalah seorang… https://t.co/RHHPRmDUz4","in","Undefined","-7.2860724","112.7327319"
"919156594092392449","Sat Oct 14 11:03:03 +0000 2017","yogapp13","Mencoba &amp; Terus Belajar Desain by: @yogapp13 @ Bengkulu, Bengkulu https://t.co/iA7cYqZ99D","in","Indonesia","-3.7956","102.259"
"919156639290105856","Sat Oct 14 11:03:14 +0000 2017","yulinda80","Finally, ketemu juga sama nich payung...😬☺️😉 #happyweekend😊… https://t.co/nkbZa2ZMOo","in","Indonesia","-0.0799912","109.35178567"
"919156645598515200","Sat Oct 14 11:03:16 +0000 2017","gieminute","Ngiring sareng2 ngerameang Acara Ring Cabang Bali Jeg mantaaaaap brooo… https://t.co/flP63diaoa","in","Indonesia","-8.70780874","115.18784114"
"919156655517872128","Sat Oct 14 11:03:18 +0000 2017","Ryaazkadina","Hallo semangat ku ..jadilah yang terbaik buat mama ya nak 😘 @… https://t.co/PBajWSaWfz","in","Indonesia","-7.80138889","110.36444444"
"919156667320864769","Sat Oct 14 11:03:21 +0000 2017","wahyu_subaini23","Orang lain tidak akan selalu mengerti hidup kita,  Karena mereka bukan kita • Kita pun tidak… https://t.co/TPaIJMmF44","in","Undefined","-7.237497","112.74892"
"919156669275365376","Sat Oct 14 11:03:21 +0000 2017","yessikenyang","Cuma di kecil2 mikir jadi manten Ada si sexxiii cupitagobas19 Nonton sekarang ya lagi tayang… https://t.co/VeUfNjmi7w","in","Indonesia","-6.37158521","106.86951096"
"919156722203230208","Sat Oct 14 11:03:34 +0000 2017","azri_adja","catching beauty @ Air Manis, Padang Selatan, Padang https://t.co/yWeKdps5DJ","in","Undefined","-0.984","100.338"
"919156733150314496","Sat Oct 14 11:03:36 +0000 2017","Rharapong","Percuma punya uang banyak, kalau teman tak punya. Rejeki tak melulu soal… https://t.co/6qpdOel8fP","in","Undefined","-5.19615491","119.3872489"
"919156737076224000","Sat Oct 14 11:03:37 +0000 2017","irachrisnawati","Baru saja mengirim video @ Bellezkin Misskitty https://t.co/dZAnVse4q9","in","Indonesia","-6.90675","106.88975"
"919156764339253249","Sat Oct 14 11:03:44 +0000 2017","sunnya_nia","Ini namanya “Pengabdi Dangdut”😜🎤😂😂 Maafkan suara sy yg berow krn udh habis😜😂hobaah digoyang… https://t.co/SwzUIMKWBi","in","Indonesia","-8.63574422","115.21797299"
"919156790465622017","Sat Oct 14 11:03:50 +0000 2017","Adhe14febriawan","Senja adalah pemisah, agar keduanya tidak berjumpa🤕 @ Sungai Pawan https://t.co/2CwbkUqL8E","in","Indonesia","-1.863679","109.970967"
"919156803572785152","Sat Oct 14 11:03:53 +0000 2017","EsterDela","Bahan : Katun Lokal Home made dan kualitas premium . - Bisa sprei /… https://t.co/KEtow2UqEy","in","Indonesia","-7.80138889","110.36444444"
"919156804961136640","Sat Oct 14 11:03:54 +0000 2017","maoelanaronny","Senja mengapa kau cepat pergi berlalu ... . . . . #majalengka #sabtu #sore #ini #warjam… https://t.co/4WEthVAVGc","in","Indonesia","-6.83936008","108.23552408"
"919156811118317568","Sat Oct 14 11:03:55 +0000 2017","hendra_ns","Pesan Nabi Muhammad: “Jibril senantiasa bewasiat kepadaku agar memuliakan (berbuat baik) kepada… https://t.co/cgha9flB11","in","Indonesia","-6.53753955","106.86294438"
"919156853883449344","Sat Oct 14 11:04:05 +0000 2017","andy24ptr","Jornada 8 | Semua laga disapu dengan kemenangan oleh skuad Azulgrana… https://t.co/pudy8pYVV6","in","Indonesia","-6.2173","106.839"
"919156858740461568","Sat Oct 14 11:04:06 +0000 2017","dindasina","Makeup and hair do malam ini buat si cubet yunikeyu acara @zumba master class di @bellanova_mall… https://t.co/mIPk5tfvoy","in","Indonesia","-6.6538908","106.87560615"
"919156869138124800","Sat Oct 14 11:04:09 +0000 2017","Nyawung_25","Melawan manggel.. @ Pura Lingsar https://t.co/BpoIdDPpIr","in","Indonesia","-8.57598077","116.18096777"
"919156938717274113","Sat Oct 14 11:04:25 +0000 2017","adityaihp","Lihat Tweet @Michael812:… (at Masjid Raya Al-Munawar Ternate) — https://t.co/rhfPkd8NVb","in","Undefined","0.78802","127.38265"
"919156969121898496","Sat Oct 14 11:04:33 +0000 2017","QesMin2SunWoo","Terbiasalah.. Kau akan brtemu bnyak hal yg tdk kau sukai 😇😇 @ Computer City Makassar https://t.co/WduMJurNKc","in","Undefined","-5.15843663","119.44166422"
"919157008829358080","Sat Oct 14 11:04:42 +0000 2017","UdinUnderscore","🔜Penasaran mau liat gw standup?? 🔜Penasaran pengalaman gw di dunia minimarket?? 🔜Penasaran… https://t.co/jsaAkwhBJi","in","Indonesia","-6.489748","106.876976"
"919157059488067584","Sat Oct 14 11:04:54 +0000 2017","varhan_az","Laper Jo.. waktu labih capat 1jam.. so torang makang musti labih capat pula.. hehe @ RM Selera… https://t.co/hdQZjypApe","in","Indonesia","1.46770771","124.83042539"
"919157120179699712","Sat Oct 14 11:05:09 +0000 2017","MalangChannel",". 📷 : @tomisetiawan0 •• Loc : Coban Kembar Watu Ondo - Kota Batu ⏩ (klik peta lokasi diatas… https://t.co/xRHchvxHpF","in","Indonesia","-7.84528","112.531"
"919157156498280449","Sat Oct 14 11:05:17 +0000 2017","amrisistian","Bersama kru bus menyambung kemitraan @ Gudeg Bu Tjitro, Gedong Kuning https://t.co/Icxgz1Nc7P","in","Indonesia","-7.799793","110.392702"
"919157161040728066","Sat Oct 14 11:05:18 +0000 2017","MusdalifahTour","Alhamadulillah... selesai juga... manasik umroh group 25 okt.. makasih team.. @ Al Musdalifah Tour https://t.co/xhDpCfrkLE","in","Indonesia","-2.9800412","104.7878254"
"919157180133081094","Sat Oct 14 11:05:23 +0000 2017","sittirahmah","my other family -PPDSJuli2016- minus @lelylery yg sedang stase… https://t.co/eMOpY7pI7e","in","Undefined","-5.16954933","119.43303823"
"919157180699250688","Sat Oct 14 11:05:23 +0000 2017","rulyferdian","Mau Makan Murah Sausana Mewah datang aja yuk Ke Distrikt cipete raya......... #komunitasninja… https://t.co/6V2xfS5KmP","in","Indonesia","-6.27759","106.80291"
"919157184407228416","Sat Oct 14 11:05:24 +0000 2017","uchi_leoni","I m at Masjid Jabal Arafah in Batam, Kepulauan Riau https://t.co/zjApcu7dba","in","Undefined","1.14490872","104.01347969"
"919157195664629760","Sat Oct 14 11:05:27 +0000 2017","asepginanjar13","Duh teu kaop akh artos teh.. @ Borma Rancaekek https://t.co/b5T92j9Cn3","in","Indonesia","-6.9658527","107.8086697"
"919157197434744832","Sat Oct 14 11:05:27 +0000 2017","ardhie_julie","gak mau rugi kuah harus banyak ... laah wong diciduk isinya yaa gak ada 😂😂😂 yg penting murah… https://t.co/yAy3ZH51CC","in","Indonesia","-7.7757556","110.3917012"
"919157234038427650","Sat Oct 14 11:05:36 +0000 2017","bpost_radio","Duo announcer Sapa Satnite sore ini special kedatangan dennyfrust24 yang main ke Banjarmasin… https://t.co/EGuxmxr6AR","in","Indonesia","-3.316217","114.591499"
"919157250266161152","Sat Oct 14 11:05:40 +0000 2017","mandeyancity","New motif Batik katun print sogan ceplok size 2,40x1,15m Harga… https://t.co/OQNd9W0XxD","in","Indonesia","-7.57046001","110.79737601"
"919157274437828608","Sat Oct 14 11:05:45 +0000 2017","hendra_ns","Nabi Muhammad: “Barangsiapa yang beriman kepada Allah dan hari Akhir, maka hendaklah ia… https://t.co/MPjXsxPR67","in","Indonesia","-6.53753955","106.86294438"
"919157301793103873","Sat Oct 14 11:05:52 +0000 2017","sahidputra","At Kaliurang Lereng Merapi [pic] — https://t.co/vJdjAkQlca","in","Indonesia","-6.91469","107.60315"
"919157303676473344","Sat Oct 14 11:05:52 +0000 2017","ArsitekMenulis","Sebelum menjalani hari yg bakal panjang, kita mulai dengan kopi… https://t.co/z17KkliG5O","in","Indonesia","-6.90552087","107.620545"
"919157303873388545","Sat Oct 14 11:05:53 +0000 2017","SunlyHuang","Tiap kali nonton beli lg aja 😄 emang enak sih yg garlic nya 😋 #chicken #chickenwings #wingstop… https://t.co/uAKyCjESip","in","Indonesia","-6.22259","106.8464127"
"919157312459173888","Sat Oct 14 11:05:55 +0000 2017","bejonugroho69","Yuuk dek, mbak, tante, bunda ndausah malu lah yak Kalo minat langsung chat DM, BBM / WA aku… https://t.co/K2u9tywi7l","in","Indonesia","-7.884611","110.334111"
"919157317094035456","Sat Oct 14 11:05:56 +0000 2017","didiethsobie","kalo direbahin tidur pasti gw....laper banget soalnya...cari makan dulu ah https://t.co/iLhH5Zhvgt https://t.co/AibxeJG5CF","in","Indonesia","-6.89652919","107.60377988"
"919157321225314305","Sat Oct 14 11:05:57 +0000 2017","TriSekarW","Hello.. Sky ☁🎡 @ Dufan Ancol Jakarta https://t.co/zvS4B0mbRH","in","Indonesia","-6.17444983","106.82809469"
"919157324606042119","Sat Oct 14 11:05:57 +0000 2017","Nurika_Septyani","Lo belum kenal deket gue, jadi gausah sotau cerita hidup gue,… https://t.co/ic4rj9xEkd","in","Indonesia","-7.76162139","113.40323903"
"919157348442054661","Sat Oct 14 11:06:03 +0000 2017","Ryaazkadina","Uchhh bangetttt ngalahin mamah pokoknya hahaha 🤣🤣🤣 @ Special Region… https://t.co/EVr5YeY9fw","in","Indonesia","-7.80138889","110.36444444"
"919157360727277568","Sat Oct 14 11:06:06 +0000 2017","guriangsyarif","Hati hati mengisi petisi petisi online contohnya petisi pro online… (at Kpu Provinsi Jabar. jalan garut bandung) — https://t.co/M1J0CBbo75","in","Indonesia","-6.87259","107.61587"
"919157370474913792","Sat Oct 14 11:06:08 +0000 2017","Permana9389"," Bila nanti saatnya tlah tiba...ku ingin kau menjadi istriku 🎼🎵😊😚💑👫💕 #NoComment😯🙊 @ Hasanuddin… https://t.co/JKjR64BZTH","in","Indonesia","-5.132855","119.486854"
"919157378334965760","Sat Oct 14 11:06:10 +0000 2017","finaaafinaaa","With alfina at Pantai Melasti [pic] — https://t.co/CR1KTobVU2","in","Undefined","-8.79761","115.22127"
"919157388103393281","Sat Oct 14 11:06:13 +0000 2017","Godspeed_indo","Akibat Premium Langka @ellenhanafa #Anti_Pertamax_Pertamax_Club @ Pakansari Stadium https://t.co/bod62nHFq1","in","Indonesia","-6.495","106.8335"
"919157416184311808","Sat Oct 14 11:06:19 +0000 2017","uchydion","With Dion Eka Pranatha Mahmud and Milan Nuzul Dinatha Mahmud at Perumnas Pulubala [pic] — https://t.co/6cPSjq53oc","in","Indonesia","0.5594","123.05509"
"919157442595950593","Sat Oct 14 11:06:26 +0000 2017","IpunkPurwoko","Ngopi...... (@ Kopi Luwak Malabar in Bandung) https://t.co/IdJPHRbSma","in","Indonesia","-7.17186801","107.58534804"
"919157465807314945","Sat Oct 14 11:06:31 +0000 2017","IhsanSecret48","@sitinur120891 @SitiPuvers @AntonPuvers @nurnafiah12 @RahmaPuvers @DA4_Putrii03 Siapakah dia ?… https://t.co/DfIozezwgM","in","Indonesia","-6.1676795","106.5312287"
"919157476242497536","Sat Oct 14 11:06:34 +0000 2017","Chafifah12","At Universitas Islam Negeri Sunan Ampel Surabaya — https://t.co/MzIvnPTWr0","in","Undefined","-7.322","112.73422"
"919157478952235013","Sat Oct 14 11:06:34 +0000 2017","indhpermatasr","Berpisah bukan berarti menjadi tidak akur, tidak serumah bukan… https://t.co/ANa9Itbl4X","in","Indonesia","-0.5021","117.154"
"919157515291467776","Sat Oct 14 11:06:43 +0000 2017","erfanLeMu","hello... #4months24days @ Siloam Hospitals Yogyakarta https://t.co/hoa69LI0n1","in","Indonesia","-7.7832449","110.389962"
"919157573089034241","Sat Oct 14 11:06:57 +0000 2017","amrisistian","Pasukan batik biru siap melayani anda malam ini @ Kyriad Pesonna Yogyakarta https://t.co/DZb4xDtY1g","in","Indonesia","-7.79819842","110.36336541"
"919157603367661568","Sat Oct 14 11:07:04 +0000 2017","Clarinsta","At LotteMart Pakuwon Surabaya — https://t.co/u2dzSpQ9Zk","in","Indonesia","-7.28743","112.67573"
"919157666093596672","Sat Oct 14 11:07:19 +0000 2017","kukuhsambodo","I m at Entok Slenget Kang Tanir - Super Pedas in Turi, Sleman https://t.co/5WHyJuBz4f","in","Indonesia","-7.65379744","110.37934211"
"919157703431221249","Sat Oct 14 11:07:28 +0000 2017","HoneyDinda","Malam minggu mati lampu.. Doa jomblo yg mana lg ini? :D","in","Indonesia","-4.0000933","122.5271971"
"919157717163560960","Sat Oct 14 11:07:31 +0000 2017","fadhil_moh","Pesawatnya mau ikut ngantar... @ Tarakan Island https://t.co/Xhgcdbb1dE","in","Undefined","3.35","117.56666667"
"919157732040757249","Sat Oct 14 11:07:35 +0000 2017","Link_Kopi","Percayakan kesegaran hari ini kepada Es Jernata kami (go food in aja) #jajananjogja… https://t.co/dA8uC9EVrQ","in","Indonesia","-7.78550306","110.38418129"
"919157751661465602","Sat Oct 14 11:07:39 +0000 2017","ShofaRabiul","At RS Jasa Kartini — https://t.co/SGaehiM3wc","in","Indonesia","-7.32352","108.22083"
"919157784872022016","Sat Oct 14 11:07:47 +0000 2017","happyidday","At Spesial Belut Surabaya H.Poer — https://t.co/hajZCvqsg9","in","Indonesia","-7.45975","112.71422"
"919157793998872576","Sat Oct 14 11:07:49 +0000 2017","dapurbalikpapan","🆕🆕🆕 // Gaes, ada yang baru di Warunk Fenomenal: it s Dapur Arank! Semua penganan di sini dimasak… https://t.co/ygzoAHDScT","in","Undefined","-1.2722772","116.8451544"
"919157881647267840","Sat Oct 14 11:08:10 +0000 2017","amrisistian","Baru saja mengirim foto @ Kyriad Pesonna Yogyakarta https://t.co/lpxnkQOkxs","in","Indonesia","-7.79819842","110.36336541"
"919157920301973504","Sat Oct 14 11:08:19 +0000 2017","nudhara_"," Ka prissy.. Semangat yaa Kuliahnya semangat semuanya, pokoknyaa semogaa single barunya… https://t.co/YA5SHfd4TL","in","Indonesia","-6.75","107.5"
"919157922440941569","Sat Oct 14 11:08:20 +0000 2017","tiwadevie","seminar secret pg marketing https://t.co/wXd9o4tfTL","in","Indonesia","1.4909104","124.8429928"
"919157951906140161","Sat Oct 14 11:08:27 +0000 2017","ronin_kw","https://t.co/GHaQBxa2xB Warga Minta Pemerintah Jangan Hapus Angkutan Online Keberadaan angkutan online dianggap sangat membantu berbagai …","in","Indonesia","-6.1282","106.8449"
"919157954494033920","Sat Oct 14 11:08:28 +0000 2017","mira_benelli","https://t.co/Oj81D5Q3LV Warga Minta Pemerintah Jangan Hapus Angkutan Online Keberadaan angkutan online dianggap sangat membantu berbagai …","in","Indonesia","-6.1282","106.8449"
"919157959363461120","Sat Oct 14 11:08:29 +0000 2017","chibhibo","With Indriyanti, Hik_maH, and Sri at Hungry Bear [pic] — https://t.co/cmFfHhEBLw","in","Undefined","-5.17278","119.44838"
"919157976732123137","Sat Oct 14 11:08:33 +0000 2017","debyfny","With andan at Pempek Ny. Farina — https://t.co/33bpij8Y0Y","in","Undefined","-7.30487","112.76211"
"919157988983693312","Sat Oct 14 11:08:36 +0000 2017","KaruniaNabila19","With Dinar, syafiyah, and 6 others at @bandardjakarta — https://t.co/so79TXyY6k","in","Indonesia","-6.12247","106.84343"
"919157989289988096","Sat Oct 14 11:08:36 +0000 2017","itsdeka","Yang laen pada malam mingguan, kita baru perjalanan pulang kerja 😥 @ Surabaya, Indonesia https://t.co/RyKkRf3V79","in","Indonesia","-4.66667","105.717"
"919157992007770112","Sat Oct 14 11:08:37 +0000 2017","inggie999","Mau titip food or non food dari Bandung. Titip aja di @inggie999 #gielajastip… https://t.co/e8Pw2opCB4","in","Indonesia","-6.91278","107.606"
"919157993232654336","Sat Oct 14 11:08:37 +0000 2017","andhinisimeon","Terimakasih Deretan Para Bayi, menemani Bibi malam mingguan. Minggu… https://t.co/nWOEQYDDqB","in","Indonesia","-6.98091183","110.39191246"
"919158026191257600","Sat Oct 14 11:08:45 +0000 2017","eciing","Membuat hati senang itu perlu 😃 @ Malang Night Paradise https://t.co/YxPv0gExHq","in","Indonesia","-7.92347","112.65736"
"919158028968054789","Sat Oct 14 11:08:45 +0000 2017","rikha_yulyanesi","Ngakak sama chatnya temen gue😂😂😂 Ayo fokus kemana?? @ Kota Dempasar… https://t.co/Jw8vhmMrs2","in","Indonesia","-8.65950149","115.21772489"
"919158045111877632","Sat Oct 14 11:08:49 +0000 2017","tokomichelin","Tampilan profil whatsapp kami. Semoga kedepan nya semakin dekat pada calon pelanggan dan… https://t.co/b6bdmyaaVq","in","Indonesia","-6.29109131","106.82377952"
"919158079605817344","Sat Oct 14 11:08:57 +0000 2017","MasJenggotMks","SELAMAT MAKAN MALAM... Menu Favorit di Bakmi Masjeng Bakmi jamur Crispy Es Markisa original… https://t.co/7x6mLQI83c","in","Undefined","-5.18181725","119.41884046"
"919158093946032128","Sat Oct 14 11:09:01 +0000 2017","ATCSKabBogor","Selamat malam Kondisi arus lalu lintas saat ini di Simpang BDB dari arah PDAM terpantau lancar.… https://t.co/XtS1VDyxFG","in","Indonesia","-6.52985046","106.82948828"
"919158124656975872","Sat Oct 14 11:09:08 +0000 2017","firmankurniawan","Petakilan... @ Tanjung Pendam , Tanjungpandan Belitung https://t.co/ZFEqoqcK59","in","Indonesia","-2.69054074","108.07649078"
"919158131145494528","Sat Oct 14 11:09:10 +0000 2017","pratamahery88","Indahnya menikmati suasana malam @ Jakarta, Indonesia https://t.co/ZuFZ3phKfG","in","Indonesia","-6.2173","106.839"
"919158137269125120","Sat Oct 14 11:09:11 +0000 2017","thedirjaworld","Yaaappss. . . Nih buat Yang request segahar apa sih knalpot made in Italy ini, Austin Racing.… https://t.co/jIi5TQY7f2","in","Undefined","-0.94837101","100.35501803"
"919158144705560576","Sat Oct 14 11:09:13 +0000 2017","viaoktaviani24","Ketemu mantan gebetan , hate nyeredet rasa enyoy-enyoyan hahaha","in","Indonesia","-6.81284","107.12597"
"919158145775230976","Sat Oct 14 11:09:13 +0000 2017","wiwin_nurawalin","10k aja Mari mampir diwarung kita @ Sukabangun 2 https://t.co/nb97q73eFc","in","Indonesia","-2.93261901","104.73946762"
"919158193720299521","Sat Oct 14 11:09:25 +0000 2017","nadie_g","Kedai lucu dekat penginapan. (@ Kedai Lur) https://t.co/v2l08MkCNP https://t.co/rZBOJrx2Mz","in","Indonesia","-7.7875866","110.3650183"
"919158230219087872","Sat Oct 14 11:09:33 +0000 2017","binaprimaa","At Gereja Katedral Kristus Raja Purwokerto — https://t.co/5n6hxPRfge","in","Indonesia","-7.41835","109.2339"
"919158230579892225","Sat Oct 14 11:09:33 +0000 2017","jasminemau","I m at Holiday Inn Jakarta Kemayoran - @hikemayoran in Jakarta Utara, Indonesia https://t.co/CF83QKDGsK","in","Indonesia","-6.14136647","106.85332167"
"919158244773281793","Sat Oct 14 11:09:37 +0000 2017","immaAris","With Mama at Sallo Mall Sengkang — https://t.co/KRSmIlKZ0G","in","Indonesia","-4.13793","120.04245"
"919158244915867648","Sat Oct 14 11:09:37 +0000 2017","tyantomy","Movie time !! JOMBLO indahpermatas film_indonesia filmnasional #ootd #potd  #outfit #picture… https://t.co/o9eheJhLnp","in","Indonesia","-6.244237","106.8005659"
"919158277887291393","Sat Oct 14 11:09:45 +0000 2017","aldiirwiin","At Masjid Al Mahdi — https://t.co/wpm6bURvVY","in","Indonesia","-7.44519","110.22343"
"919158296992366592","Sat Oct 14 11:09:49 +0000 2017","Vinna_Saragi","Tim kampus Unibi berangkat ke heritage camp 😉 We are family… https://t.co/dLfzpFQjDL","in","Indonesia","-6.907254","107.609426"
"919158308056870912","Sat Oct 14 11:09:52 +0000 2017","MalangChannel",". Iki nakaman enak polll wes lembut, varian rasane akeh, gak nyereti, halal maneh duhh duhh opo… https://t.co/lN4ySBSWcK","in","Indonesia","-7.968003","112.626522"
"919158310548525056","Sat Oct 14 11:09:53 +0000 2017","lila_utojo","LILA HONDA WA 0856 4899 5868 Salam 1 Hati @ Lila honda Penambangan https://t.co/qaFgkvhAFm","in","Indonesia","-7.40635","112.53441"
"919158316755910656","Sat Oct 14 11:09:54 +0000 2017","skyNrico","At Rumah Kopi 8 [pic] — https://t.co/I7I1gGkTiR","in","Indonesia","1.46881","124.83155"
"919158322225229824","Sat Oct 14 11:09:55 +0000 2017","xPETETx","Menabung pangkal kaya itu hanya di bohongi oleh sistem kapitalis… https://t.co/kTQHxRIR63","in","Undefined","-1.25373652","116.82766"
"919158345562492928","Sat Oct 14 11:10:01 +0000 2017","dimaskasanrawi","😝👍🏾👍🏾 (@ Raja Konro Daeng Naba in Jakarta Selatan, DKI Jakarta) https://t.co/q0kjw6iYBk","in","Indonesia","-6.24295076","106.8089962"
"919158360049512448","Sat Oct 14 11:10:04 +0000 2017","aciresti","Line up nya ngeri ngeriiii, jadi minder euy 😭 Kota pertama dari rangkaian Susah Sinyal Standup… https://t.co/qRw2Uuf94A","in","Indonesia","-6.22216075","106.83280227"
"919158362981392384","Sat Oct 14 11:10:05 +0000 2017","ImaaUsman","Sisa semalam intinya mah hello 2017, n thank s tahun sebelumnya 🎉😇 @ AEON Mall Bsd City BIG… https://t.co/zPvr01ZzQP","in","Indonesia","-6.30423798","106.64340928"
"919158362960429057","Sat Oct 14 11:10:05 +0000 2017","Rhezaia","Malming main monopoli with my dear 😋 @ Selat Panjang, Meranti https://t.co/SVmEw9asCy","in","Undefined","1.009738","102.71047"
"919158375316721664","Sat Oct 14 11:10:08 +0000 2017","dian_17ans","Saya mendengarkan Again-Lenny Kravitz .… (at Menara Indonesia Promo Event Organizer &amp; Brand Communication) — https://t.co/hrbBfiu3nt","in","Indonesia","5.54894","95.31139"
"919158377678241792","Sat Oct 14 11:10:09 +0000 2017","rulyferdian","yuk mau makan.murah suasana mewah sambil MU vs Liverpoll di Distrikt cipete raya #foodphoto… https://t.co/awoQrnZFGe","in","Indonesia","-6.27759","106.80291"
"919158379356057600","Sat Oct 14 11:10:09 +0000 2017","jhelliemaestro","Keluarga Milly... Perjalanan #TPN2017 @ Talaga Sampireun https://t.co/vqWW6Mp7Bz","in","Indonesia","-6.281945","106.729401"
"919158408661565440","Sat Oct 14 11:10:16 +0000 2017","dimanamacetid","[17:58] #JAKARTA Cilandak #LANCAR #Elshinta","in","Indonesia","-6.289001","106.796379"
"919158410788114432","Sat Oct 14 11:10:16 +0000 2017","dimanamacetid","[17:59] #JAKARTA #PADAT Tol Kebon Nanas - Cawang #SenkomCMNP","in","Indonesia","-6.232363","106.876572"
"919158412390404099","Sat Oct 14 11:10:17 +0000 2017","dimanamacetid","[18:00] #JAKARTA #PADAT Cawang #JasaMarga","in","Indonesia","-6.24358","106.858513"
"919158414277775360","Sat Oct 14 11:10:17 +0000 2017","dimanamacetid","[18:00] #JAKARTA Tol Cawang - TMII - Cibubur - Bogor - Ciawi #LANCAR #JasaMarga","in","Indonesia","-6.243125","106.85955"
"919158415808778240","Sat Oct 14 11:10:18 +0000 2017","dimanamacetid","[18:00] #BEKASI #PADAT Tol Japek Tambun - Cikarang #JasaMarga","in","Indonesia","-6.321539","107.151489"
"919158417515843584","Sat Oct 14 11:10:18 +0000 2017","dimanamacetid","[18:00] #BEKASI #PADAT Jl. Bekasi Barat - Jt. Bening #JasaMarga","in","Indonesia","-6.249478","106.981789"
"919158419206098949","Sat Oct 14 11:10:18 +0000 2017","dimanamacetid","[18:00] #BEKASI #PADAT Tol Cikunir - Cibitung #JasaMarga","in","Indonesia","-6.267651","107.031494"
"919158420858720256","Sat Oct 14 11:10:19 +0000 2017","dimanamacetid","[18:00] #JAKARTA #PADAT Tol Kedoya - Kb. Jeruk #JasaMarga","in","Indonesia","-6.190241","106.761406"
"919158426709712897","Sat Oct 14 11:10:20 +0000 2017","dimanamacetid","[18:00] #JAKARTA #PADAT Tol Meruya - Karang Tengah #JasaMarga","in","Indonesia","-6.190892","106.726158"
"919158432594317312","Sat Oct 14 11:10:22 +0000 2017","dimanamacetid","[18:01] #JAKARTA #PADAT Tol Cawang - Tebet #JasaMarga","in","Indonesia","-6.243266","106.851433"
"919158434309836801","Sat Oct 14 11:10:22 +0000 2017","dimanamacetid","[18:01] #JAKARTA #PADAT Angke - Pluit #JasaMarga","in","Indonesia","-6.139467","106.786957"
"919158436172091392","Sat Oct 14 11:10:22 +0000 2017","dimanamacetid","[18:02] #KARAWANG Dawuan - Padalarang - Pasteur - Cileunyi #LANCAR #JasaMarga","in","Indonesia","-6.419153","107.419228"
"919158438353080320","Sat Oct 14 11:10:23 +0000 2017","dimanamacetid","[18:02] #JAKARTA Tol Ulujami - Pd. Ranji - Serpong #LANCAR #JasaMarga","in","Indonesia","-6.241682","106.758682"
"919158440718716928","Sat Oct 14 11:10:24 +0000 2017","dimanamacetid","[18:02] #JAKARTA Tol TMII - Cikunir - Cakung - Semper #LANCAR #JasaMarga","in","Indonesia","-6.305746","106.887001"
"919158442467655681","Sat Oct 14 11:10:24 +0000 2017","dimanamacetid","[18:02] #BEKASI #PADAT Jt. Warna - Pd. Labu #JasaMarga","in","Indonesia","-6.31163","106.919098"
"919158444170645504","Sat Oct 14 11:10:24 +0000 2017","dimanamacetid","[18:03] #JAKARTA Tol Tanjung Priok - Ancol - Pluit #LANCAR #SenkomCMNP","in","Indonesia","-6.128311","106.887138"
"919158445995151360","Sat Oct 14 11:10:25 +0000 2017","dimanamacetid","[18:05] #SURABAYA #PADAT Basuki Rahmat - Embong Malang #SITS","in","Undefined","-7.263224","112.740952"
"919158447635124225","Sat Oct 14 11:10:25 +0000 2017","dimanamacetid","[18:05] #SURABAYA #PADAT Basuki Rahmat - Embong Malang #DishubSurabaya","in","Undefined","-7.263224","112.740952"
"919158469457952769","Sat Oct 14 11:10:30 +0000 2017","Chasmienmien","Lebih semangat lg capt ...GBU https://t.co/fJDTyEhaKx","in","Indonesia","-8.4831451","140.3951347"
"919158484142317569","Sat Oct 14 11:10:34 +0000 2017","rubensetyawan","#cucokmeong @ Kecamatan Lawang Malang https://t.co/F3YBLtZaTD","in","Indonesia","-7.8368116","112.6969747"
"919158493826838528","Sat Oct 14 11:10:36 +0000 2017","MheyMachmud","📣📣😊😊 @ Hutabohu.kec Limboto Barat https://t.co/gXVLqADiYm","in","Indonesia","0.62353598","122.90620396"
"919158499287891968","Sat Oct 14 11:10:38 +0000 2017","zharisyah"," Dan Allah menjadikan bumi untukmu sebagai hamparan. Agar kamu dapat… https://t.co/0njW3czVne","in","Indonesia","-7.8384","114.44"
"919158505201733633","Sat Oct 14 11:10:39 +0000 2017","abranmusa","Sang Juara Tinju. @ Kopi Teori https://t.co/TRzMGB76eO","in","Undefined","-5.1572407","119.41987161"
"919158516568399873","Sat Oct 14 11:10:42 +0000 2017","_Nannie18","At RM Vita — https://t.co/4pFvjfS1bP","in","Indonesia","-3.42542","116.00388"
"919158538483539968","Sat Oct 14 11:10:47 +0000 2017","egadrama","At Kawah Putih [pic] — https://t.co/wl5nt643vj","in","Indonesia","-7.16212","107.35348"
"919158549875269633","Sat Oct 14 11:10:50 +0000 2017","Nha_Vinaa","Keluarga kedua ❤ @ Desa Kebun Durian Kec.Gunung Sahilan Kab.Kampar https://t.co/fwoLugjWcT","in","Indonesia","0.12534737","101.24798626"
"919158597669572608","Sat Oct 14 11:11:01 +0000 2017","suhairichenko","..mau narik dulu, banyak angkot mogok. (@ Deli Serdang) https://t.co/ZL0e6qr0gO https://t.co/XqnSQUqrvM","in","Indonesia","3.55178005","98.82643177"
